Id;Segment;Country;Product;DiscountBand;UnitsSold;ManufacturingPrice;SalePrice;GrossSales;Discounts;Sales;COGS;Profit;Date;MonthNumber;MonthName;Year
1232;Household;Canada;VTT;Low;2168.0;120.0;204.0;17430.0;22.67;7591.0;12201.0;4422.72;2014-07-30;7.0;July;2014.0
1233;Government;United States of America;Montana;Medium;1592.0;108.0;183.6;17580.0;20.4;11786.0;12306.0;2922.9120000000007;2014-08-17;8.0;August;2014.0
1234;Channel Partners;United States of America;Carretera;Medium;2176.0;52.0;88.39999999999998;10861.0;9.82;8708.0;7602.7;1923.584;2014-04-30;4.0;April;2014.0
1235;Agriculture;Albania;Nice;Medium;2775.0;56.0;95.2;18894.0;10.58;14601.0;13225.8;2641.8;2014-01-17;1.0;January;2014.0
1236;Enterprise;United States of America;Montana;Low;2105.0;100.0;170.0;12837.0;18.89;15994.0;8985.9;3578.5;2014-01-22;1.0;January;2014.0
1237;Channel Partners;Canada;VTT;Low;1302.0;89.0;151.29999999999995;19186.0;16.81;8512.0;13430.2;1969.926;2014-10-10;10.0;October;2014.0
1238;Household;Canada;Geotrack;High;1445.0;52.0;88.39999999999998;17627.0;9.82;2014.0;12338.9;1277.38;2014-12-28;12.0;December;2014.0
1239;Agriculture;United States of America;Nice;Green;1976.0;66.0;112.2;15920.0;12.47;18643.0;11144.0;2217.072;2014-06-07;6.0;June;2014.0
1240;Science;Egypt;Carretera;High;1319.0;118.0;200.6;10399.0;22.29;14503.0;7279.299999999998;2645.914;2014-02-12;2.0;February;2014.0
1241;Household;Germany;Bal;High;1614.0;63.0;107.1;11227.0;11.9;23202.0;7858.9;1728.594;2014-06-16;6.0;June;2014.0
1242;Midmarket;Germany;Bal;New Client;1483.0;106.0;180.2;17784.0;20.02;20118.0;12448.8;2672.366;2014-04-19;4.0;April;2014.0
1243;Science;United States of America;Nice;Low;3009.0;109.0;185.3;15960.0;20.59;6736.0;11172.0;5575.677;2014-03-25;3.0;March;2014.0
1244;Household;Canada;Nice;Low;3106.0;58.0;98.6;14277.0;10.96;922.0;9993.9;3062.516;2014-07-13;7.0;July;2014.0
1245;Government;Egypt;Velo;Green;2701.0;65.0;110.5;11116.0;12.28;13557.0;7781.2;2984.605;2014-05-06;5.0;May;2014.0
1246;Science;Canada;VTT;Low;1347.0;72.0;122.4;18121.0;13.6;20518.0;12684.7;1648.7279999999996;2014-01-10;1.0;January;2014.0
1247;Government;Albania;Geotrack;High;2623.0;70.0;119.0;10350.0;13.22;18567.0;7244.999999999999;3121.37;2014-03-30;3.0;March;2014.0
1248;Channel Partners;Germany;Bal;Medium;1533.0;70.0;119.0;10701.0;13.22;17539.0;7490.7;1824.27;2014-06-06;6.0;June;2014.0
1249;Midmarket;United States of America;Bal;Green;1826.0;103.0;175.1;19815.0;19.46;17857.0;13870.5;3197.326;2014-10-02;10.0;October;2014.0
1250;Government;Albania;Paseo;Medium;2138.0;67.0;113.9;13706.0;12.66;9135.0;9594.2;2435.1820000000002;2014-02-19;2.0;February;2014.0
1251;Agriculture;Mexico;Montana;Medium;1891.0;73.0;124.1;12791.0;13.79;5187.0;8953.699999999999;2346.731;2014-07-16;7.0;July;2014.0
1252;Household;Albania;VTT;Medium;2378.0;105.0;178.5;10239.0;19.83;20206.0;7167.299999999998;4244.73;2014-09-05;9.0;September;2014.0
1253;Channel Partners;Mexico;VTT;New Client;2114.0;73.0;124.1;15993.0;13.79;18407.0;11195.1;2623.474;2014-05-05;5.0;May;2014.0
1254;Midmarket;Germany;Carretera;Green;2879.0;103.0;175.1;13536.0;19.46;6648.0;9475.2;5041.129;2014-11-06;11.0;November;2014.0
1255;Agriculture;Egypt;Paseo;New Client;1664.0;52.0;88.39999999999998;10396.0;9.82;4161.0;7277.2;1470.9759999999994;2014-10-24;10.0;October;2014.0
1256;Government;Mexico;Paseo;New Client;1535.0;53.0;90.1;19629.0;10.01;11530.0;13740.3;1383.035;2014-12-11;12.0;December;2014.0
1257;Government;United States of America;Paseo;High;2114.0;85.0;144.5;11663.0;16.06;19724.0;8164.0999999999985;3054.73;2014-11-06;11.0;November;2014.0
1258;Science;Finland;VTT;New Client;3085.0;96.0;163.2;10127.0;18.13;18657.0;7088.9;5034.719999999998;2014-04-14;4.0;April;2014.0
1259;Government;Albania;Carretera;Green;2133.0;91.0;154.7;17542.0;17.19;13913.0;12279.4;3299.751;2014-02-24;2.0;February;2014.0
1260;Government;Finland;Montana;New Client;2081.0;68.0;115.6;12530.0;12.84;15599.0;8771.0;2405.636;2014-11-07;11.0;November;2014.0
1261;Agriculture;Egypt;Paseo;Low;2397.0;59.0;100.3;19379.0;11.14;22526.0;13565.3;2404.1910000000007;2014-07-22;7.0;July;2014.0
1262;Government;Canada;Velo;Green;3031.0;57.0;96.9;18118.0;10.77;18027.0;12682.6;2937.039;2014-01-21;1.0;January;2014.0
1263;Midmarket;Germany;Nice;Green;2812.0;94.0;159.79999999999995;12740.0;17.76;14195.0;8918.0;4493.576;2014-06-15;6.0;June;2014.0
1264;Enterprise;Germany;Carretera;Low;2150.0;69.0;117.3;18057.0;13.03;9779.0;12639.9;2521.95;2014-09-27;9.0;September;2014.0
1265;Enterprise;Canada;Nice;Green;2887.0;80.0;136.0;10318.0;15.11;303.0;7222.5999999999985;3926.32;2014-05-11;5.0;May;2014.0
1266;Government;Mexico;Carretera;New Client;1524.0;75.0;127.5;15584.0;14.17;15995.0;10908.8;1943.1;2014-03-13;3.0;March;2014.0
1267;Household;Germany;Paseo;Medium;2297.0;50.0;85.0;14324.0;9.44;13438.0;10026.8;1952.45;2014-06-14;6.0;June;2014.0
1268;Channel Partners;Albania;Paseo;Medium;2386.0;63.0;107.1;16956.0;11.9;5509.0;11869.2;2555.406;2014-01-17;1.0;January;2014.0
1269;Household;Canada;Velo;New Client;1871.0;91.0;154.7;19407.0;17.19;10533.0;13584.9;2894.4369999999994;2014-10-29;10.0;October;2014.0
1270;Small Business;United States of America;Carretera;Medium;3050.0;78.0;132.6;14276.0;14.73;868.0;9993.2;4044.3;2014-11-05;11.0;November;2014.0
1271;Small Business;Albania;Bal;New Client;2720.0;62.0;105.4;14473.0;11.71;7755.0;10131.1;2866.88;2014-04-27;4.0;April;2014.0
1272;Government;Germany;Paseo;Green;1298.0;106.0;180.2;17463.0;20.02;3152.0;12224.1;2338.996;2014-02-09;2.0;February;2014.0
1273;Science;United States of America;Montana;Low;2647.0;80.0;136.0;10359.0;15.11;2146.0;7251.299999999998;3599.92;2014-12-04;12.0;December;2014.0
1274;Channel Partners;Mexico;Nice;Medium;1347.0;92.0;156.4;12340.0;17.38;17427.0;8638.0;2106.708;2014-06-14;6.0;June;2014.0
1275;Science;Germany;Nice;High;2726.0;93.0;158.1;13704.0;17.57;22835.0;9592.8;4309.806;2014-03-14;3.0;March;2014.0
1276;Channel Partners;Canada;Bal;Low;2629.0;87.0;147.9;14590.0;16.43;884.0;10213.0;3888.2909999999997;2014-03-14;3.0;March;2014.0
1277;Government;Finland;Velo;New Client;1758.0;96.0;163.2;15522.0;18.13;21169.0;10865.4;2869.056;2014-03-30;3.0;March;2014.0
1278;Channel Partners;Albania;Geotrack;Medium;1722.0;60.0;102.0;19831.0;11.33;9839.0;13881.7;1756.44;2014-05-21;5.0;May;2014.0
1279;Small Business;Egypt;Nice;High;2937.0;109.0;185.3;15626.0;20.59;1593.0;10938.2;5442.261;2014-07-01;7.0;July;2014.0
1280;Government;Egypt;Paseo;High;1855.0;102.0;173.4;10086.0;19.27;3847.0;7060.2;3216.57;2014-09-02;9.0;September;2014.0
1281;Small Business;Pakistan;Geotrack;Medium;2713.0;120.0;204.0;16627.0;22.67;20694.0;11638.9;5534.52;2014-03-21;3.0;March;2014.0
1282;Science;Mexico;VTT;Green;2548.0;92.0;156.4;10892.0;17.38;5667.0;7624.4;3985.072;2014-11-02;11.0;November;2014.0
1283;Agriculture;United States of America;Paseo;Low;2842.0;110.0;187.0;15663.0;20.78;22023.0;10964.1;5314.54;2014-05-19;5.0;May;2014.0
1284;Midmarket;Albania;Paseo;Medium;2856.0;59.0;100.3;18376.0;11.14;15266.0;12863.2;2864.568;2014-05-24;5.0;May;2014.0
1285;Science;Canada;Montana;High;2408.0;77.0;130.9;12639.0;14.54;22349.0;8847.3;3152.072;2014-12-21;12.0;December;2014.0
1286;Midmarket;Germany;VTT;Medium;2168.0;78.0;132.6;19599.0;14.73;3097.0;13719.3;2874.768;2014-06-08;6.0;June;2014.0
1287;Government;Pakistan;Carretera;Low;2286.0;72.0;122.4;10105.0;13.6;22100.0;7073.5;2798.0640000000003;2014-12-27;12.0;December;2014.0
1288;Channel Partners;Pakistan;VTT;New Client;1599.0;88.0;149.6;16437.0;16.62;24925.0;11505.9;2392.104;2014-09-10;9.0;September;2014.0
1289;Channel Partners;Albania;Nice;Low;1621.0;92.0;156.4;12080.0;17.38;8408.0;8456.0;2535.244;2014-08-11;8.0;August;2014.0
1290;Science;Albania;Velo;High;2065.0;95.0;161.5;10278.0;17.94;20423.0;7194.5999999999985;3334.975;2014-03-07;3.0;March;2014.0
1291;Channel Partners;Germany;Paseo;New Client;2675.0;70.0;119.0;13574.0;13.22;7615.0;9501.8;3183.25;2014-09-04;9.0;September;2014.0
1292;Small Business;Pakistan;Carretera;Green;3000.0;88.0;149.6;12882.0;16.62;6656.0;9017.4;4488.0;2014-03-27;3.0;March;2014.0
1293;Channel Partners;Albania;Montana;Medium;3091.0;111.0;188.7;14558.0;20.97;19692.0;10190.6;5832.717;2014-08-02;8.0;August;2014.0
1294;Government;Canada;Montana;Medium;1741.0;70.0;119.0;18138.0;13.22;6731.0;12696.6;2071.79;2014-05-11;5.0;May;2014.0
1295;Government;United States of America;Bal;High;1977.0;90.0;153.0;14522.0;17.0;1292.0;10165.4;3024.81;2014-06-07;6.0;June;2014.0
1296;Agriculture;Pakistan;Bal;High;2400.0;94.0;159.79999999999995;16664.0;17.76;10416.0;11664.8;3835.2;2014-12-13;12.0;December;2014.0
1297;Science;Egypt;Nice;New Client;1999.0;80.0;136.0;16705.0;15.11;19812.0;11693.5;2718.64;2014-10-31;10.0;October;2014.0
1298;Agriculture;Mexico;Geotrack;Medium;2199.0;110.0;187.0;19010.0;20.78;12469.0;13307.0;4112.13;2014-11-29;11.0;November;2014.0
1299;Enterprise;Finland;Geotrack;Green;2359.0;72.0;122.4;18161.0;13.6;24695.0;12712.7;2887.416;2014-05-04;5.0;May;2014.0
1300;Enterprise;Egypt;Paseo;High;1442.0;102.0;173.4;19141.0;19.27;10318.0;13398.7;2500.428000000001;2014-11-27;11.0;November;2014.0
1301;Channel Partners;Finland;Carretera;High;2373.0;107.0;181.9;12356.0;20.21;7836.0;8649.199999999999;4316.487;2014-05-09;5.0;May;2014.0
1302;Household;Mexico;Geotrack;Medium;1623.0;84.0;142.79999999999995;13138.0;15.87;13794.0;9196.6;2317.644;2014-05-02;5.0;May;2014.0
1303;Science;Albania;Geotrack;Low;2386.0;104.0;176.79999999999995;14075.0;19.64;20710.0;9852.5;4218.448;2014-06-11;6.0;June;2014.0
1304;Channel Partners;Pakistan;Velo;Low;2127.0;103.0;175.1;19776.0;19.46;1788.0;13843.2;3724.377;2014-01-18;1.0;January;2014.0
1305;Small Business;Canada;Velo;High;1294.0;57.0;96.9;14674.0;10.77;19374.0;10271.8;1253.886;2014-01-22;1.0;January;2014.0
1306;Science;Mexico;Carretera;High;1418.0;108.0;183.6;19655.0;20.4;1586.0;13758.5;2603.448;2014-03-03;3.0;March;2014.0
1307;Enterprise;Mexico;Carretera;High;1462.0;103.0;175.1;10601.0;19.46;17231.0;7420.7;2559.962;2014-10-20;10.0;October;2014.0
1308;Channel Partners;United States of America;Nice;Green;1477.0;66.0;112.2;13927.0;12.47;5927.0;9748.9;1657.194;2014-06-17;6.0;June;2014.0
1309;Agriculture;Albania;Nice;New Client;2446.0;89.0;151.29999999999995;18727.0;16.81;16124.0;13108.9;3700.797999999999;2014-03-27;3.0;March;2014.0
1310;Small Business;Germany;Velo;Green;1835.0;111.0;188.7;15287.0;20.97;14896.0;10700.9;3462.645;2014-04-15;4.0;April;2014.0
1311;Agriculture;Finland;Carretera;Green;1542.0;53.0;90.1;18727.0;10.01;16955.0;13108.9;1389.342;2014-02-20;2.0;February;2014.0
1312;Science;Egypt;Montana;High;2369.0;100.0;170.0;11023.0;18.89;14016.0;7716.0999999999985;4027.3;2014-09-23;9.0;September;2014.0
1313;Midmarket;Finland;Velo;Green;2117.0;79.0;134.29999999999998;19397.0;14.92;10408.0;13577.9;2843.131;2014-06-12;6.0;June;2014.0
1314;Agriculture;Mexico;Paseo;Medium;2810.0;64.0;108.8;13837.0;12.09;10174.0;9685.9;3057.28;2014-10-13;10.0;October;2014.0
1315;Government;Germany;VTT;Green;2133.0;60.0;102.0;11599.0;11.33;21511.0;8119.299999999998;2175.66;2014-08-27;8.0;August;2014.0
1316;Household;Pakistan;Carretera;High;3066.0;83.0;141.1;13207.0;15.68;5198.0;9244.9;4326.126;2014-01-06;1.0;January;2014.0
1317;Midmarket;Egypt;Bal;New Client;1628.0;51.0;86.7;16770.0;9.63;6469.0;11739.0;1411.476;2014-02-06;2.0;February;2014.0
1318;Government;Germany;Bal;Medium;2516.0;76.0;129.2;10562.0;14.36;4704.0;7393.4;3250.672;2014-05-12;5.0;May;2014.0
1319;Enterprise;Canada;Geotrack;New Client;2435.0;74.0;125.8;12316.0;13.98;8472.0;8621.199999999999;3063.23;2014-11-18;11.0;November;2014.0
1320;Agriculture;Germany;Velo;New Client;2425.0;58.0;98.6;14772.0;10.96;24023.0;10340.4;2391.05;2014-02-08;2.0;February;2014.0
1321;Government;Pakistan;Carretera;Medium;2392.0;91.0;154.7;12803.0;17.19;4958.0;8962.099999999999;3700.424;2014-03-14;3.0;March;2014.0
1322;Channel Partners;Egypt;Bal;Medium;1347.0;64.0;108.8;17014.0;12.09;23133.0;11909.8;1465.536;2014-12-28;12.0;December;2014.0
1323;Small Business;Egypt;Bal;Low;1842.0;65.0;110.5;11656.0;12.28;7982.0;8159.2;2035.41;2014-01-25;1.0;January;2014.0
1324;Midmarket;Canada;Nice;Medium;1795.0;104.0;176.79999999999995;12161.0;19.64;3193.0;8512.699999999999;3173.5599999999995;2014-11-19;11.0;November;2014.0
1325;Government;Mexico;Paseo;Low;2483.0;85.0;144.5;13682.0;16.06;15372.0;9577.4;3587.935;2014-02-02;2.0;February;2014.0
1326;Enterprise;Egypt;Geotrack;Green;1396.0;83.0;141.1;14354.0;15.68;13322.0;10047.8;1969.756;2014-02-17;2.0;February;2014.0
1327;Channel Partners;Germany;Nice;New Client;1959.0;79.0;134.29999999999998;17804.0;14.92;13199.0;12462.8;2630.9369999999994;2014-11-11;11.0;November;2014.0
1328;Channel Partners;Canada;VTT;Green;1406.0;73.0;124.1;14394.0;13.79;20728.0;10075.8;1744.846;2014-06-17;6.0;June;2014.0
1329;Enterprise;Germany;VTT;High;1652.0;92.0;156.4;14584.0;17.38;11794.0;10208.8;2583.728;2014-06-11;6.0;June;2014.0
1330;Science;United States of America;Montana;High;2108.0;62.0;105.4;17179.0;11.71;5590.0;12025.3;2221.8320000000003;2014-07-02;7.0;July;2014.0
1331;Small Business;Albania;Geotrack;Medium;1282.0;84.0;142.79999999999995;18774.0;15.87;12057.0;13141.8;1830.696;2014-07-09;7.0;July;2014.0
1332;Small Business;Mexico;VTT;Medium;1318.0;80.0;136.0;16986.0;15.11;22484.0;11890.2;1792.48;2014-11-19;11.0;November;2014.0
1333;Government;Finland;Paseo;Low;1891.0;119.0;202.3;15467.0;22.48;12341.0;10826.9;3825.493;2014-07-14;7.0;July;2014.0
1334;Government;Germany;VTT;New Client;2356.0;58.0;98.6;14679.0;10.96;5509.0;10275.3;2323.016;2014-03-15;3.0;March;2014.0
1335;Household;Finland;Geotrack;Low;1554.0;107.0;181.9;11929.0;20.21;7340.0;8350.3;2826.726000000001;2014-10-11;10.0;October;2014.0
1336;Household;Germany;Nice;High;2268.0;117.0;198.9;15972.0;22.1;13158.0;11180.4;4511.052;2014-03-25;3.0;March;2014.0
1337;Science;Pakistan;Velo;New Client;1395.0;62.0;105.4;17771.0;11.71;14233.0;12439.7;1470.33;2014-12-01;12.0;December;2014.0
1338;Enterprise;Pakistan;Montana;Green;1768.0;108.0;183.6;11975.0;20.4;10377.0;8382.5;3246.048;2014-04-10;4.0;April;2014.0
1339;Channel Partners;Germany;Paseo;New Client;3081.0;69.0;117.3;15705.0;13.03;12035.0;10993.5;3614.013;2014-12-21;12.0;December;2014.0
1340;Small Business;Pakistan;Bal;Low;1789.0;85.0;144.5;14572.0;16.06;6642.0;10200.4;2585.105;2014-02-06;2.0;February;2014.0
1341;Small Business;Egypt;Bal;Medium;2492.0;89.0;151.29999999999995;13191.0;16.81;1395.0;9233.7;3770.396;2014-07-24;7.0;July;2014.0
1342;Science;Canada;Geotrack;New Client;1941.0;66.0;112.2;16085.0;12.47;3196.0;11259.5;2177.802;2014-10-24;10.0;October;2014.0
1343;Agriculture;Egypt;Montana;New Client;1677.0;83.0;141.1;10788.0;15.68;9411.0;7551.5999999999985;2366.2470000000003;2014-12-09;12.0;December;2014.0
1344;Enterprise;United States of America;Carretera;High;2106.0;108.0;183.6;13507.0;20.4;714.0;9454.9;3866.616;2014-02-01;2.0;February;2014.0
1345;Science;Albania;Montana;New Client;2936.0;73.0;124.1;12627.0;13.79;8336.0;8838.9;3643.576;2014-03-12;3.0;March;2014.0
1346;Government;Germany;Geotrack;New Client;3053.0;72.0;122.4;13613.0;13.6;2544.0;9529.1;3736.872;2014-10-08;10.0;October;2014.0
1347;Science;Pakistan;Montana;New Client;1772.0;72.0;122.4;11089.0;13.6;7627.0;7762.299999999998;2168.928;2014-06-13;6.0;June;2014.0
1348;Midmarket;Mexico;Carretera;High;1547.0;79.0;134.29999999999998;10055.0;14.92;9300.0;7038.5;2077.621;2014-05-08;5.0;May;2014.0
1349;Midmarket;United States of America;Carretera;New Client;3037.0;63.0;107.1;11740.0;11.9;20618.0;8218.0;3252.627;2014-02-16;2.0;February;2014.0
1350;Midmarket;Pakistan;Nice;Low;1643.0;120.0;204.0;14792.0;22.67;11031.0;10354.4;3351.72;2014-01-20;1.0;January;2014.0
1351;Household;Mexico;Bal;Medium;1577.0;85.0;144.5;19559.0;16.06;13279.0;13691.3;2278.765;2014-08-26;8.0;August;2014.0
1352;Channel Partners;Albania;Bal;Green;1510.0;103.0;175.1;15435.0;19.46;18116.0;10804.5;2644.01;2014-02-03;2.0;February;2014.0
1353;Agriculture;Pakistan;VTT;Medium;1466.0;105.0;178.5;15176.0;19.83;11888.0;10623.2;2616.81;2014-04-27;4.0;April;2014.0
1354;Science;United States of America;Velo;High;1408.0;59.0;100.3;11127.0;11.14;13384.0;7788.9;1412.224;2014-06-02;6.0;June;2014.0
1355;Enterprise;Germany;Paseo;Green;1655.0;119.0;202.3;12319.0;22.48;14241.0;8623.3;3348.065;2014-11-13;11.0;November;2014.0
1356;Household;Egypt;Geotrack;High;2839.0;66.0;112.2;17939.0;12.47;23030.0;12557.3;3185.358;2014-01-17;1.0;January;2014.0
1357;Agriculture;Canada;Bal;Green;2167.0;104.0;176.79999999999995;14202.0;19.64;12705.0;9941.4;3831.256;2014-09-30;9.0;September;2014.0
1358;Agriculture;Finland;Bal;Green;1920.0;90.0;153.0;16380.0;17.0;2654.0;11466.0;2937.6;2014-08-06;8.0;August;2014.0
1359;Channel Partners;Egypt;Montana;Low;3054.0;54.0;91.8;16025.0;10.2;19578.0;11217.5;2803.572;2014-09-20;9.0;September;2014.0
1360;Enterprise;Finland;Carretera;High;2306.0;75.0;127.5;13331.0;14.17;5875.0;9331.7;2940.15;2014-01-22;1.0;January;2014.0
1361;Channel Partners;Canada;Paseo;New Client;1610.0;52.0;88.39999999999998;15349.0;9.82;11832.0;10744.3;1423.24;2014-07-11;7.0;July;2014.0
1362;Science;Egypt;Nice;High;2053.0;78.0;132.6;16972.0;14.73;4252.0;11880.4;2722.278;2014-01-22;1.0;January;2014.0
1363;Household;United States of America;Paseo;Medium;2021.0;99.0;168.29999999999995;11542.0;18.7;3837.0;8079.4;3401.343;2014-11-05;11.0;November;2014.0
1364;Small Business;Mexico;VTT;Low;2793.0;57.0;96.9;14162.0;10.77;12121.0;9913.4;2706.4169999999995;2014-04-21;4.0;April;2014.0
1365;Government;Germany;Montana;High;1921.0;108.0;183.6;13126.0;20.4;5685.0;9188.2;3526.956;2014-04-13;4.0;April;2014.0
1366;Enterprise;Finland;Geotrack;Green;2250.0;81.0;137.7;10021.0;15.3;10983.0;7014.7;3098.25;2014-04-30;4.0;April;2014.0
1367;Small Business;Mexico;Geotrack;Medium;1593.0;113.0;192.1;14718.0;21.34;13904.0;10302.6;3060.153;2014-02-13;2.0;February;2014.0
1368;Agriculture;Germany;Carretera;Medium;1901.0;76.0;129.2;15207.0;14.36;16527.0;10644.9;2456.092;2014-12-13;12.0;December;2014.0
1369;Midmarket;Germany;Paseo;High;1265.0;71.0;120.7;19222.0;13.41;17056.0;13455.4;1526.855;2014-07-19;7.0;July;2014.0
1370;Agriculture;Finland;Carretera;High;2032.0;56.0;95.2;16326.0;10.58;19551.0;11428.2;1934.464;2014-04-03;4.0;April;2014.0
1371;Science;Pakistan;VTT;New Client;2060.0;97.0;164.9;17629.0;18.32;4160.0;12340.3;3396.94;2014-02-25;2.0;February;2014.0
1372;Enterprise;Canada;VTT;High;2390.0;77.0;130.9;14576.0;14.54;11473.0;10203.2;3128.51;2014-08-23;8.0;August;2014.0
1373;Government;Albania;VTT;Low;3080.0;51.0;86.7;13204.0;9.63;10382.0;9242.8;2670.36;2014-07-02;7.0;July;2014.0
1374;Agriculture;Egypt;Nice;Low;2529.0;61.0;103.7;15094.0;11.52;20226.0;10565.8;2622.573;2014-12-04;12.0;December;2014.0
1375;Science;Egypt;Paseo;High;1818.0;63.0;107.1;10948.0;11.9;11922.0;7663.5999999999985;1947.078;2014-07-06;7.0;July;2014.0
1376;Small Business;Albania;Nice;New Client;1371.0;93.0;158.1;17055.0;17.57;8490.0;11938.5;2167.551;2014-10-04;10.0;October;2014.0
1377;Small Business;Finland;Nice;Green;1746.0;88.0;149.6;15512.0;16.62;20196.0;10858.4;2612.016;2014-05-21;5.0;May;2014.0
1378;Enterprise;Germany;Bal;Green;1877.0;72.0;122.4;16030.0;13.6;24439.0;11221.0;2297.448;2014-02-13;2.0;February;2014.0
1379;Science;Egypt;Paseo;New Client;2216.0;119.0;202.3;18924.0;22.48;24565.0;13246.8;4482.968;2014-11-03;11.0;November;2014.0
1380;Channel Partners;Finland;Geotrack;New Client;1718.0;110.0;187.0;14653.0;20.78;18515.0;10257.1;3212.66;2014-04-07;4.0;April;2014.0
1381;Enterprise;Finland;Velo;New Client;3026.0;111.0;188.7;12450.0;20.97;17751.0;8715.0;5710.062;2014-03-15;3.0;March;2014.0
1382;Channel Partners;Pakistan;Carretera;High;1295.0;100.0;170.0;15915.0;18.89;15559.0;11140.5;2201.5;2014-06-14;6.0;June;2014.0
1383;Enterprise;Finland;Montana;Medium;1277.0;112.0;190.4;19125.0;21.16;413.0;13387.5;2431.408000000001;2014-09-01;9.0;September;2014.0
1384;Small Business;Egypt;Montana;Green;2860.0;108.0;183.6;14324.0;20.4;6171.0;10026.8;5250.96;2014-05-12;5.0;May;2014.0
1385;Midmarket;Pakistan;Geotrack;New Client;1757.0;87.0;147.9;19527.0;16.43;22864.0;13668.9;2598.603;2014-11-17;11.0;November;2014.0
1386;Small Business;Albania;VTT;Green;2912.0;73.0;124.1;11328.0;13.79;16362.0;7929.5999999999985;3613.792;2014-05-20;5.0;May;2014.0
1387;Small Business;Egypt;Paseo;Low;1454.0;51.0;86.7;17773.0;9.63;21553.0;12441.1;1260.618;2014-11-14;11.0;November;2014.0
1388;Small Business;Egypt;Montana;High;1313.0;57.0;96.9;10534.0;10.77;5052.0;7373.799999999998;1272.2969999999998;2014-01-27;1.0;January;2014.0
1389;Agriculture;Germany;Montana;Low;2112.0;86.0;146.2;19337.0;16.24;1954.0;13535.9;3087.744;2014-12-28;12.0;December;2014.0
1390;Midmarket;United States of America;Geotrack;Low;1479.0;115.0;195.5;15519.0;21.72;19949.0;10863.3;2891.445;2014-10-05;10.0;October;2014.0
1391;Enterprise;Mexico;VTT;Low;2243.0;75.0;127.5;16870.0;14.17;5464.0;11809.0;2859.825;2014-12-08;12.0;December;2014.0
1392;Government;Egypt;VTT;Low;2616.0;75.0;127.5;19238.0;14.17;21879.0;13466.6;3335.4;2014-08-06;8.0;August;2014.0
1393;Channel Partners;Albania;Geotrack;Green;2308.0;119.0;202.3;14946.0;22.48;18589.0;10462.2;4669.084;2014-06-11;6.0;June;2014.0
1394;Small Business;United States of America;Nice;Low;2082.0;114.0;193.8;10932.0;21.53;3767.0;7652.4;4034.916;2014-05-11;5.0;May;2014.0
1395;Government;Pakistan;Carretera;Low;1540.0;105.0;178.5;14474.0;19.83;22428.0;10131.8;2748.9;2014-02-07;2.0;February;2014.0
1396;Small Business;Albania;Carretera;Green;2348.0;97.0;164.9;10772.0;18.32;10666.0;7540.4;3871.852;2014-12-13;12.0;December;2014.0
1397;Government;Finland;Montana;Green;2184.0;115.0;195.5;19337.0;21.72;16125.0;13535.9;4269.72;2014-11-24;11.0;November;2014.0
1398;Enterprise;Albania;Velo;Medium;2756.0;73.0;124.1;17624.0;13.79;15757.0;12336.8;3420.196;2014-04-20;4.0;April;2014.0
1399;Enterprise;Mexico;Nice;Green;2060.0;64.0;108.8;19143.0;12.09;21038.0;13400.1;2241.28;2014-11-10;11.0;November;2014.0
1400;Enterprise;Mexico;Paseo;Green;2922.0;58.0;98.6;19885.0;10.96;1793.0;13919.5;2881.092;2014-10-16;10.0;October;2014.0
